rto_id,gen_dt,gen_hour,gen_rate,ctrl,datetime,EI,altitude,azimuth,iter,ghi,dhi,temp,temp_dew,humidity,cloud_vlow,cloud_low,cloud_med,cloud_high,cloud_total,wind_u,wind_v,wind_speed,pressure
B***,20250223,17,0.22650193590061415,False,2025-02-23 17:00:00,1.6924757933391326,14.993849754522666,245.47557370254873,1.0,314.509,102.493,-2.003997803,-11.01300049,50.9704,0.0151367,0.770355,0.0,0.0,0.994965,5.38529,-6.40041,8.364603996,1028.140015
B***,20250223,18,0.05617454933907236,False,2025-02-23 18:00:00,0.7718001322564755,3.6568039564693278,255.1126309003542,2.0,9.78949e+01,6.75902e+01,-2.7539999999999623,-10.563999999999965,5.61144e+01,0.00000e+00,3.87878e-01,0.00000e+00,0.00000e+00,9.53461e-01,4.79869e+00,-5.33632e+00,7.176610401749561,1028.31
B***,20250223,18,0.05617454933907236,False,2025-02-23 18:00:00,0.7718001322564755,3.6568039564693278,255.1126309003542,1.0,86.1469,70.9477,-2.632995605,-10.92098999,54.1725,0.0,0.685913,0.0,0.0,0.984375,5.40664,-5.58098,7.77039814,1028.52002
B***,20250223,19,0.0012180025071692059,False,2025-02-23 19:00:00,-0.23859648263601116,-8.18314540813382,263.99379418281296,2.0,4.98047e+00,4.26074e+00,-2.8839999999999577,-10.424999999999955,5.73574e+01,0.00000e+00,4.71680e-01,0.00000e+00,0.00000e+00,9.84375e-01,4.22346e+00,-5.33088e+00,6.801168719124677,1028.57
B***,20250223,19,0.0012180025071692059,False,2025-02-23 19:00:00,-0.23859648263601116,-8.18314540813382,263.99379418281296,1.0,4.35938,4.13281,-2.91998291,-10.65899658,56.7385,0.0,0.455719,0.0,0.0,0.955231,4.78651,-5.06257,6.967086315,1028.76001
B***,20250223,20,0.0,False,2025-02-23 20:00:00,-1.2698438961512628,-20.217077457309866,272.8786193395152,2.0,2.69736e+01,3.17744e+01,-2.6689999999999827,-10.738999999999976,5.52880e+01,0.00000e+00,5.67871e-01,0.00000e+00,0.00000e+00,9.84375e-01,4.33967e+00,-5.29284e+00,6.844478868000105,1028.66
B***,20250223,20,0.0,False,2025-02-23 20:00:00,-1.2698438961512628,-20.217077457309866,272.8786193395152,1.0,29.0332,31.5137,-2.990997314,-10.47598267,57.7466,0.0,0.664612,0.0,0.0,0.984039,4.35192,-5.16734,6.755783558,1028.859985
B***,20250223,21,0.0,False,2025-02-23 21:00:00,-2.2516505886500267,-32.14584010329424,282.6510077562833,2.0,2.88311e+01,3.77842e+01,-2.7579999999999814,-10.664999999999964,5.59542e+01,0.00000e+00,7.17316e-01,0.00000e+00,0.00000e+00,9.84039e-01,3.78118e+00,-5.42966e+00,6.616534584508721,1028.81
B***,20250223,21,0.0,False,2025-02-23 21:00:00,-2.2516505886500267,-32.14584010329424,282.6510077562833,1.0,30.8877,35.5381,-2.757995605,-10.48300171,56.8377,0.0,1.0,0.0,0.0,1.0,3.49093,-5.61354,6.610478401,1028.949951
B***,20250223,22,0.0,False,2025-02-23 22:00:00,-3.1170948630121074,-43.55959728886744,294.62484439056186,2.0,3.12529e+01,3.86885e+01,-3.0079999999999814,-10.734999999999957,5.66260e+01,0.00000e+00,3.38684e-01,0.00000e+00,0.00000e+00,8.77106e-01,3.46741e+00,-5.08479e+00,6.1545122838613295,1028.85
B***,20250223,22,0.0,False,2025-02-23 22:00:00,-3.1170948630121074,-43.55959728886744,294.62484439056186,1.0,29.5107,35.9307,-2.984985352,-10.83499146,56.1091,0.0,0.454254,0.0,0.0,0.969574,2.75363,-5.45207,6.107990742,1028.939941
B***,20250223,23,0.0,False,2025-02-23 23:00:00,-3.8071863537763093,-53.70301405977376,311.04626248906203,2.0,3.12266e+01,3.58662e+01,-3.2409999999999854,-11.263999999999953,5.55100e+01,0.00000e+00,1.31836e-02,0.00000e+00,0.00000e+00,2.63672e-02,2.36000e+00,-5.09145e+00,5.611814599797467,1028.85
B***,20250223,23,0.0,False,2025-02-23 23:00:00,-3.8071863537763093,-53.70301405977376,311.04626248906203,1.0,32.3887,37.8457,-3.257995605,-11.26199341,55.6561,0.0,0.00244141,0.0,0.0,0.0167542,2.8294,-5.06349,5.800382137,1028.829956
B***,20250223,24,0.0,False,2025-02-24 00:00:00,-4.274886936914789,-61.00358726313138,335.1518363077095,1.0,29.7334,37.8467,-2.777984619,-11.51400757,52.4956,0.0,0.335022,0.0,0.0,0.855835,2.34799,-4.77521,5.321248531,1028.27002
B***,20250223,24,0.0,False,2025-02-24 00:00:00,-4.274886936914789,-61.00358726313138,335.1518363077095,2.0,30.1,35.5,-2.902984619,-11.70999146,52.3,0.0,0.183,0.0,0.0,0.638,2.4,-4.97,5.519369602,1028.699951
B***,20250224,1,0.0,False,2025-02-24 01:00:00,3.399345027512691,-62.93413825579731,6.683374198788272,1.0,31.7217,35.5771,-2.632995605,-11.10098267,53.5435,0.0,0.119629,0.0,0.0,0.481995,2.47056,-4.40924,5.05421257,1028.209961
B***,20250224,1,0.0,False,2025-02-24 01:00:00,3.399345027512691,-62.93413825579731,6.683374198788272,2.0,31.6,35.5,-2.885986328,-11.55099487,52.7,0.0,0.092,0.0,0.0,0.379,2.27,-4.39,4.944590569,1028.619995
B***,20250224,2,0.0,False,2025-02-24 02:00:00,-4.432928285795893,-58.470035841097406,35.817068322892,1.0,30.5166,37.5625,-2.406005859,-10.64797974,54.3697,0.0,0.171082,0.0,0.0,0.387604,2.96365,-4.10306,5.061454296,1028.109985
B***,20250224,2,0.0,False,2025-02-24 02:00:00,-4.432928285795893,-58.470035841097406,35.817068322892,2.0,30.3,37.0,-2.636993408,-10.9119873,54.3,0.0,0.0762,0.0,0.0,0.209,2.52,-3.77,4.533680916,1028.469971
B***,20250224,3,0.0,False,2025-02-24 03:00:00,-4.112495911131465,-49.71878473199967,56.35928117990261,1.0,27.4219,34.3086,-2.136993408,-9.541992188,57.8744,0.0,0.45285,0.0,0.0,0.892578,3.24293,-3.91723,5.085399151,1027.949951
B***,20250224,3,0.0,False,2025-02-24 03:00:00,-4.112495911131465,-49.71878473199967,56.35928117990261,2.0,30.3,34.4,-2.369995117,-10.26098633,56.0,0.0,0.426,0.0,15.0,0.732,2.59,-3.8,4.594892502,1028.359985
B***,20250224,4,0.0,False,2025-02-24 04:00:00,-3.54886075773956,-38.91067671243379,70.5745349471,1.0,26.6543,35.9531,-1.632995605,-9.441986084,55.7922,0.0,0.854156,0.0,0.0,0.97168,3.39965,-4.29042,5.474059105,1027.949951
B***,20250224,4,0.0,False,2025-02-24 04:00:00,-3.54886075773956,-38.91067671243379,70.5745349471,2.0,27.4,34.4,-1.865997314,-9.651000977,56.1,0.0,0.764,0.0,13.7,0.945,3.12,-3.85,4.955764771,1028.27002
B***,20250224,5,0.0,False,2025-02-24 05:00:00,-2.7804409705303197,-27.207896788839275,81.41975120006083,1.0,27.4092,35.168,-1.757995605,-8.786987305,59.7631,0.0,0.375793,0.0,0.0,0.870758,2.45847,-4.5647,5.184646606,1028.099976
B***,20250224,5,0.0,False,2025-02-24 05:00:00,-2.7804409705303197,-27.207896788839275,81.41975120006083,2.0,27.2,34.7,-1.632995605,-9.234985352,56.9,0.0,0.66,0.0,10.6,0.943,2.48,-4.26,4.927912235,1028.430054
B***,20250224,6,0.0,False,2025-02-24 06:00:00,-1.8596133070889633,-15.179917924591946,90.68447581619688,1.0,32.5479,38.5654,-1.971008301,-8.940979004,59.9353,0.0,0.311066,0.0,20.0898,0.71994,2.2729,-3.80816,4.43487978,1028.420044
B***,20250224,6,0.0,False,2025-02-24 06:00:00,-1.8596133070889633,-15.179917924591946,90.68447581619688,2.0,28.8,39.2,-1.906005859,-8.886993408,60.1,0.0,0.333,0.0,0.0,0.757,2.5,-4.33,5.000055313,1028.609985
B***,20250224,7,0.0,False,2025-02-24 07:00:00,-0.8491430653951573,-3.1702402426095153,99.4546468236407,1.0,0.0,0.0,-2.246002197,-8.731994629,62.3046,0.0,0.106171,0.0,0.0,0.124725,2.42826,-3.78376,4.495918751,1028.589966
B***,20250224,7,0.0,False,2025-02-24 07:00:00,-0.8491430653951573,-3.1702402426095153,99.4546468236407,2.0,0.0,0.0,-2.031982422,-8.647979736,61.8,0.0,0.15,0.0,14.8,0.35,2.79,-4.14,4.993807793,1028.890015
B***,20250224,8,0.026158314519137305,False,2025-02-24 08:00:00,0.18209410451259392,8.531674015169965,108.53487296976795,1.0,31.7109,17.9863,-1.652984619,-8.841003418,59.0202,0.0,0.0,0.0,0.0,0.0,2.79631,-4.07401,4.941346645,1029.099976
B***,20250224,8,0.026158314519137305,False,2025-02-24 08:00:00,0.18209410451259392,8.531674015169965,108.53487296976795,2.0,31.7,17.8,-1.615997314,-8.79598999,58.7,0.0,0.00211,0.0,0.0,0.0153,2.65,-3.76,4.6035285,1029.430054
B***,20250224,9,0.19386494287705097,False,2025-02-24 09:00:00,1.1838174444171026,19.58796378074093,118.69165277008551,1.0,207.148,64.6797,-0.649993896,-9.707000732,50.686,0.0,0.0,0.0,14.8438,0.0,3.31544,-4.69833,5.750342846,1029.599976
B***,20250224,9,0.19386494287705097,False,2025-02-24 09:00:00,1.1838174444171026,19.58796378074093,118.69165277008551,2.0,207.0,64.9,-0.524993896,-9.376983643,51.6,0.0,0.0,0.0,14.8,0.0,3.25,-4.53,5.578126907,1029.98999
B***,20250224,10,0.4083770810638343,False,2025-02-24 10:00:00,2.049699009385729,29.515427478361836,130.78403379107397,1.0,416.874,88.4369,0.229003906,-9.033996582,49.7669,0.0,0.0,0.0,0.0,0.0,3.46157,-4.648,5.79537487,1029.930054
B***,20250224,10,0.4083770810638343,False,2025-02-24 10:00:00,2.049699009385729,29.515427478361836,130.78403379107397,2.0,416.0,88.4,0.225006104,-9.320007324,48.9,0.0,0.0,0.0,13.6,0.0,3.38,-4.65,5.747102261,1030.329956
B***,20250224,11,0.5744441959345696,False,2025-02-24 11:00:00,2.7400379253544176,37.5783692245847,145.7142449920077,1.0,589.783,101.51,0.873016357,-8.658996582,48.8108,0.0,0.0,0.0,63.999,0.0,3.39935,-4.39218,5.553991795,1030.050049
B***,20250224,11,0.5744441959345696,False,2025-02-24 11:00:00,2.7400379253544176,37.5783692245847,145.7142449920077,2.0,590.0,102.0,0.850006104,-9.070983887,47.6,0.0,0.0,0.0,0.0,0.0,3.5,-4.46,5.671932697,1030.26001
B***,20250224,12,0.6800313278847109,False,2025-02-24 12:00:00,3.207778883843417,42.752723126589736,163.90896729382678,1.0,710.009,109.056,1.354003906,-7.957000732,49.8235,0.0,0.0,0.0,63.999,0.0,3.63473,-4.00402,5.407720089,1029.969971
B***,20250224,12,0.6800313278847109,False,2025-02-24 12:00:00,3.207778883843417,42.752723126589736,163.90896729382678,2.0,710.0,109.0,1.229003906,-8.445007324,48.3,0.0,0.0,0.0,64.0,0.0,3.46,-4.14,5.392544746,1030.099976
B***,20250224,13,0.7246772782121053,False,2025-02-24 13:00:00,3.4210392716448816,44.02161026873843,184.25088277750075,1.0,765.497,112.227,1.729003906,-7.522003174,50.2105,0.0,0.0,0.0,0.0,0.0,3.78033,-3.88609,5.42149353,1029.25
B***,20250224,13,0.7246772782121053,False,2025-02-24 13:00:00,3.4210392716448816,44.02161026873843,184.25088277750075,2.0,766.0,112.0,1.604003906,-7.707000732,50.0,0.0,0.0,0.0,18.5,0.0,3.76,-3.94,5.442808151,1029.430054
B***,20250224,14,0.7194795551534214,False,2025-02-24 14:00:00,3.365282403040033,41.0742653350931,203.9906864629625,1.0,751.119,111.416,2.121002197,-6.380981445,53.2378,0.0,0.000976562,0.0,0.0,0.000976562,3.98695,-3.6437,5.401140213,1028.849976
B***,20250224,14,0.7194795551534214,False,2025-02-24 14:00:00,3.365282403040033,41.0742653350931,203.9906864629625,2.0,752.0,111.0,1.871002197,-7.058990479,51.5,0.0,0.0,0.0,0.0,0.0,3.87,-3.62,5.303073406,1029.02002
B***,20250224,15,0.6613411478393065,False,2025-02-24 15:00:00,3.044308419045835,34.59321737926421,220.8872311799482,1.0,667.695,106.698,2.354003906,-6.259979248,52.9159,0.0,0.0,0.0,0.0,0.0,4.1325,-3.50852,5.421002865,1028.890015
B***,20250224,15,0.6613411478393065,False,2025-02-24 15:00:00,3.044308419045835,34.59321737926421,220.8872311799482,2.0,669.0,107.0,2.121002197,-6.338989258,53.4,0.0,0.0,0.0,0.0,0.0,4.36,-3.31,5.470748425,1029.02002
B***,20250224,16,0.5274867779278396,False,2025-02-24 16:00:00,2.4799953072560865,25.667772395004857,234.57563603391787,1.0,525.377,97.1968,2.246002197,-6.104980469,54.0297,0.0,0.0,0.0,0.0,0.0,4.24568,-3.49665,5.5002141,1028.939941
B***,20250224,16,0.5274867779278396,False,2025-02-24 16:00:00,2.4799953072560865,25.667772395004857,234.57563603391787,2.0,525.0,97.2,2.121002197,-6.29699707,53.6,0.0,0.0,0.0,0.0,0.0,4.25,-3.61,5.574202061,1029.069946
B***,20250224,17,0.31883610573904014,False,2025-02-24 17:00:00,1.7108076904167637,15.214723219603956,245.7843457765414,1.0,336.193,81.896,1.871002197,-6.184997559,54.883,0.0,0.0,0.0,0.0,0.0,3.98423,-3.62492,5.386476994,1028.920044
B***,20250224,17,0.31883610573904014,False,2025-02-24 17:00:00,1.7108076904167637,15.214723219603956,245.7843457765414,2.0,337.0,81.3,1.746002197,-6.220001221,55.3,0.0,0.0,0.0,0.0,0.0,4.0,-3.87,5.566943645,1029.0
B***,20250224,18,0.09609629218922168,False,2025-02-24 18:00:00,0.789175023888586,3.8558771668520717,255.42651583194248,1.0,132.495,51.4264,1.117004395,-6.208007813,58.0773,0.0,0.0,0.0,0.0,0.0,2.98254,-2.81859,4.103655815,1028.900024
B***,20250224,18,0.09609629218922168,False,2025-02-24 18:00:00,0.789175023888586,3.8558771668520717,255.42651583194248,2.0,132.0,51.4,0.992004395,-6.029998779,59.3,0.0,0.0,0.0,0.0,0.0,3.2,-3.38,4.65474987,1029.0
B***,20250224,19,0.0032530246736418005,False,2025-02-24 19:00:00,-0.22208209341508867,-7.995980353239368,264.3176086785594,1.0,6.0293,4.80273,-0.015991211,-5.493988037,66.6494,0.0,0.0,0.0,0.0,0.0,2.18474,-2.06472,3.006020308,1029.069946
B***,20250224,19,0.0032530246736418005,False,2025-02-24 19:00:00,-0.22208209341508867,-7.995980353239368,264.3176086785594,2.0,6.03,4.81,0.089996338,-5.678985596,65.1,0.0,0.0,0.0,0.0,0.0,2.53,-2.41,3.49170661,1029.099976
B***,20250224,20,0.0,False,2025-02-24 20:00:00,-1.254033906246553,-20.031614531100715,273.22123999164774,1.0,13.0107,20.2236,-0.769989014,-5.134979248,72.8098,0.0,0.0,0.0,0.0,0.0,1.97887,-1.77173,2.656116247,1028.969971
B***,20250224,20,0.0,False,2025-02-24 20:00:00,-1.254033906246553,-20.031614531100715,273.22123999164774,2.0,13.5,20.3,-0.522003174,-5.320983887,70.1,0.0,0.0,0.0,0.0,0.0,2.06,-2.07,2.918422461,1029.02002
B***,20250224,21,0.0,False,2025-02-24 21:00:00,-2.2363399195487474,-31.950073665747695,283.0234275554111,1.0,13.6699,19.1553,-1.479003906,-5.07800293,77.2581,0.0,0.0,0.0,0.0,0.0,1.91578,-1.38382,2.363296509,1028.619995
B***,20250224,21,0.0,False,2025-02-24 21:00:00,-2.2363399195487474,-31.950073665747695,283.0234275554111,2.0,14.0,20.1,-1.427001953,-4.964996338,77.7,0.0,0.0,0.0,0.0,0.0,1.56,-1.73,2.329543114,1028.72998
B***,20250224,22,0.0,False,2025-02-24 22:00:00,-3.1020434892587665,-43.33748767528915,295.03511280201303,1.0,14.3857,20.5771,-1.903991699,-4.992980957,80.5407,0.0,0.0,0.0,0.00244141,0.0135193,1.65157,-0.806617,1.838019133,1028.619995
B***,20250224,22,0.0,False,2025-02-24 22:00:00,-3.1020434892587665,-43.33748767528915,295.03511280201303,2.0,14.2,21.4,-1.884002686,-4.992980957,80.4,0.0,0.0,0.0,0.0,0.0,1.72,-0.871,1.92437768,1028.709961
B***,20250224,23,0.0,False,2025-02-24 23:00:00,-3.7921357755291116,-53.432889631581475,311.4760997824067,1.0,15.5518,21.0479,-2.235992432,-4.67098999,84.9922,0.0,0.0,0.0,0.0,0.0,1.26474,0.168042,1.275854707,1028.51001
B***,20250224,23,0.0,False,2025-02-24 23:00:00,-3.7921357755291116,-53.432889631581475,311.4760997824067,2.0,14.8,21.0,-2.25,-4.617980957,85.4,0.0,0.158,0.0,0.0156,0.2,1.21,0.0445,1.20992887,1028.73999
B***,20250224,24,0.0,False,2025-02-25 00:00:00,-4.25957796600965,-60.66807742933393,335.48043419474106,2.0,1.39443e+01,2.04199e+01,-2.0079999999999814,-4.98599999999999,8.16565e+01,0.00000e+00,1.26953e-02,0.00000e+00,0.00000e+00,1.26953e-02,1.32489e+00,1.26498e+00,1.8318045508459684,1029.1
B***,20250224,24,0.0,False,2025-02-25 00:00:00,-4.25957796600965,-60.66807742933393,335.48043419474106,1.0,15.1338,20.8701,-2.00100708,-4.984008789,81.1907,0.0,0.0600891,0.0,0.015625,0.103546,0.0151739,2.14577,2.145823717,1028.890015
B***,20250225,1,0.0,False,2025-02-25 01:00:00,3.4211524542099774,-62.56226877255814,6.6860752014899845,2.0,1.52490e+01,2.09053e+01,-1.8559999999999945,-4.565999999999974,8.32848e+01,0.00000e+00,1.56250e-02,0.00000e+00,1.56250e-02,3.62854e-02,1.10043e+00,1.46448e+00,1.8318427485185511,1028.85
B***,20250225,1,0.0,False,2025-02-25 01:00:00,3.4211524542099774,-62.56226877255814,6.6860752014899845,1.0,16.9727,20.9873,-1.710998535,-5.098999023,79.2523,0.0,0.0,0.0,0.015625,0.046875,2.15861,0.489407,2.21339488,1028.709961
B***,20250225,2,0.0,False,2025-02-25 02:00:00,-4.4164104477653785,-58.12693704371962,35.54358621363235,2.0,1.74600e+01,2.11455e+01,-1.728999999999985,-5.222999999999956,7.79470e+01,0.00000e+00,0.00000e+00,0.00000e+00,9.37500e-02,2.63031e-01,2.43732e+00,2.77426e-01,2.453058084896483,1028.75
B***,20250225,2,0.0,False,2025-02-25 02:00:00,-4.4164104477653785,-58.12693704371962,35.54358621363235,1.0,20.6992,21.2734,-1.484008789,-5.524993896,75.2548,0.0,0.0,0.0,0.078125,0.424316,2.55165,-0.0340548,2.55187726,1028.579956
B***,20250225,3,0.0,False,2025-02-25 03:00:00,-4.095109872022016,-49.42139890150845,56.01443665910125,2.0,1.82715e+01,2.14043e+01,-1.231999999999971,-5.209000000000003,7.51611e+01,0.00000e+00,0.00000e+00,0.00000e+00,1.87500e-01,7.34375e-01,2.73772e+00,1.27006e-01,2.7406643943460134,1028.53
B***,20250225,3,0.0,False,2025-02-25 03:00:00,-4.095109872022016,-49.42139890150845,56.01443665910125,1.0,16.415,21.7734,-1.230987549,-5.16998291,75.3103,0.0,0.0,0.0,0.15625,0.6875,2.62794,-0.231525,2.638118982,1028.290039
B***,20250225,4,0.0,False,2025-02-25 04:00:00,-3.530506275685447,-38.645013565437466,70.24014218557568,2.0,1.71768e+01,2.22568e+01,-0.9819999999999709,-5.081999999999994,7.46121e+01,0.00000e+00,0.00000e+00,0.00000e+00,2.03125e-01,7.99316e-01,2.73236e+00,-3.77878e-01,2.7583659932075726,1028.19
B***,20250225,4,0.0,False,2025-02-25 04:00:00,-3.530506275685447,-38.645013565437466,70.24014218557568,1.0,15.5537,22.0107,-1.106994629,-5.027984619,75.5832,0.0,0.0,0.0,0.078125,0.455566,2.63339,-0.0428963,2.633739233,1027.910034
B***,20250225,5,0.0,False,2025-02-25 05:00:00,-2.7610843452473968,-26.95849524250562,81.10927300841911,2.0,1.66299e+01,2.19883e+01,-1.149000000000001,-5.06899999999996,7.56282e+01,0.00000e+00,0.00000e+00,0.00000e+00,1.87500e-01,8.14941e-01,2.59448e+00,-2.23058e-01,2.6040509483810026,1027.82
B***,20250225,5,0.0,False,2025-02-25 05:00:00,-2.7610843452473968,-26.95849524250562,81.10927300841911,1.0,15.6855,21.877,-0.981994629,-4.820007324,75.7817,0.0,0.0,0.0,0.046875,0.357269,2.81891,0.283205,2.833100319,1027.52002
B***,20250225,6,0.0,False,2025-02-25 06:00:00,-1.839289863771133,-14.934827398477053,90.39409623850668,2.0,1.71348e+01,2.20137e+01,-1.3969999999999914,-5.140999999999963,7.67915e+01,0.00000e+00,0.00000e+00,1.56250e-02,2.34375e-01,8.57269e-01,2.22504e+00,1.94181e-01,2.2334970925347095,1027.55
B***,20250225,6,0.0,False,2025-02-25 06:00:00,-1.839289863771133,-14.934827398477053,90.39409623850668,1.0,15.75,22.0303,-1.148986816,-5.12298584,74.9378,0.0,0.0,0.0,0.078125,0.482269,2.52473,0.688108,2.616821289,1027.359985
B***,20250225,7,0.0,False,2025-02-25 07:00:00,-0.8279548844037758,-2.9199208503240053,99.17835483922704,2.0,0.00000e+00,0.00000e+00,-1.5219999999999914,-4.826999999999998,7.94290e+01,0.00000e+00,0.00000e+00,3.12500e-02,1.25000e-01,5.93750e-01,2.13458e+00,8.50366e-01,2.297728032286676,1027.65
B***,20250225,7,0.0,False,2025-02-25 07:00:00,-0.8279548844037758,-2.9199208503240053,99.17835483922704,1.0,0.0,0.0,-1.417999268,-4.709991455,79.3328,0.0,0.0,0.015625,0.046875,0.265625,1.6066,1.83555,2.439345598,1027.339966
B***,20250225,8,0.02672899659272108,False,2025-02-25 08:00:00,0.20398506666835492,8.795698378514283,108.26886368743726,2.0,3.24844e+01,1.98457e+01,-0.022999999999967713,-3.769999999999982,7.59443e+01,0.00000e+00,0.00000e+00,4.68750e-02,1.25000e-01,6.87500e-01,1.30501e+00,1.90818e+00,2.311753017192797,1027.56
B***,20250225,8,0.02672899659272108,False,2025-02-25 08:00:00,0.20398506666835492,8.795698378514283,108.26886368743726,1.0,33.2891,19.0938,0.29699707,-3.753997803,74.2611,0.0,0.0,0.015625,0.0751953,0.338715,1.40954,2.14087,2.563225985,1027.349976
B***,20250225,9,0.17463008305877772,False,2025-02-25 09:00:00,1.2062991358550288,19.873801051645156,118.43747344163921,2.0,2.02784e+02,7.20037e+01,3.265000000000043,-4.099999999999966,5.83712e+01,0.00000e+00,0.00000e+00,1.25000e-01,1.25000e-01,6.87500e-01,2.09750e+00,2.30544e+00,3.1168188660234972,1027.79
B***,20250225,9,0.17463008305877772,False,2025-02-25 09:00:00,1.2062991358550288,19.873801051645156,118.43747344163921,1.0,206.573,68.1795,3.62399292,-3.558990479,59.2024,0.0,0.0,0.046875,0.09375,0.52832,2.60425,2.82345,3.84109211,1027.369995
B***,20250225,10,0.3885811189669775,False,2025-02-25 10:00:00,2.0723946537318807,29.830259754305317,130.55411117247422,2.0,3.96071e+02,1.11320e+02,4.475000000000023,-4.352999999999952,5.26792e+01,0.00000e+00,0.00000e+00,2.18750e-01,2.16644e-01,9.19281e-01,2.93388e+00,2.92445e+00,4.142470236091021,1027.46
B***,20250225,10,0.3885811189669775,False,2025-02-25 10:00:00,2.0723946537318807,29.830259754305317,130.55411117247422,1.0,408.909,97.5641,4.742004395,-3.631988525,54.6404,0.0,0.0,0.169769,0.15625,0.734222,3.16022,3.59439,4.786087036,1027.140015
B***,20250225,11,0.4601339763656682,False,2025-02-25 11:00:00,2.762691177490714,37.92514160059102,145.5405630623913,2.0,5.27332e+02,1.65236e+02,5.081000000000017,-4.141999999999996,5.13065e+01,0.00000e+00,0.00000e+00,4.48090e-01,4.37500e-01,1.00000e+00,2.94758e+00,3.61390e+00,4.663528821225404,1026.72
B***,20250225,11,0.4601339763656682,False,2025-02-25 11:00:00,2.762691177490714,37.92514160059102,145.5405630623913,1.0,540.526,157.25,5.367004395,-3.186981201,54.0755,0.0,0.0,0.40625,0.403656,1.0,3.26093,3.99174,5.154381752,1026.449951
B***,20250225,12,0.46446814933219055,False,2025-02-25 12:00:00,3.2301356629972973,43.122791392236955,163.84433245653327,2.0,5.94773e+02,2.31421e+02,5.621000000000038,-2.690999999999974,5.51233e+01,0.00000e+00,4.72412e-02,4.24316e-01,4.23981e-01,1.00000e+00,3.86041e+00,3.41563e+00,5.154541072200318,1025.94
B***,20250225,12,0.46446814933219055,False,2025-02-25 12:00:00,3.2301356629972973,43.122791392236955,163.84433245653327,1.0,593.626,225.516,5.763000488,-1.74899292,58.3387,0.0,0.0,0.53125,0.515137,1.0,3.96139,3.62529,5.36985445,1025.699951
B***,20250225,13,0.3839253385968768,False,2025-02-25 13:00:00,3.442865286505734,44.389899571234,184.33495764110043,2.0,6.29683e+02,2.63105e+02,6.016999999999996,-1.363999999999976,5.88152e+01,0.00000e+00,0.00000e+00,6.66351e-01,5.00000e-01,1.00000e+00,3.91781e+00,3.57215e+00,5.301838437617653,1024.55
B***,20250225,13,0.3839253385968768,False,2025-02-25 13:00:00,3.442865286505734,44.389899571234,184.33495764110043,1.0,653.003,229.04,6.388000488,-1.471008301,57.0439,0.0,0.0,0.296875,0.268219,0.984375,4.24849,3.93066,5.787897587,1024.51001
B***,20250225,14,0.45456674692840493,False,2025-02-25 14:00:00,3.3863793560203743,41.411944020343896,204.20231459012714,2.0,5.44914e+02,2.99852e+02,6.013000000000034,-1.108000000000004,5.99599e+01,0.00000e+00,2.20947e-02,7.36145e-01,4.53125e-01,1.00000e+00,3.98968e+00,3.93764e+00,5.605582509605937,1023.35
B***,20250225,14,0.45456674692840493,False,2025-02-25 14:00:00,3.3863793560203743,41.411944020343896,204.20231459012714,1.0,674.263,197.956,6.638000488,-0.658996582,59.7317,0.0,0.0,0.397949,0.276215,1.0,4.67601,3.93732,6.112901211,1023.380005
B***,20250225,15,0.34250504210026644,False,2025-02-25 15:00:00,3.0645277691463915,34.88690413467594,221.16784879488628,2.0,5.00887e+02,2.51004e+02,6.246000000000038,-0.21599999999995134,6.32213e+01,0.00000e+00,1.85547e-02,6.41296e-01,3.61481e-01,1.00000e+00,4.50802e+00,3.27768e+00,5.573637098233075,1022.82
B***,20250225,15,0.34250504210026644,False,2025-02-25 15:00:00,3.0645277691463915,34.88690413467594,221.16784879488628,1.0,596.509,194.62,6.638000488,-1.132995605,57.6166,0.0,0.0,0.300293,0.375,0.984375,4.79542,4.45702,6.54683733,1022.640015
B***,20250225,16,0.19140704118842636,False,2025-02-25 16:00:00,2.4992486366101185,25.920076359680028,234.88151511088392,2.0,3.56874e+02,2.14225e+02,5.891999999999996,-0.09399999999999409,6.51467e+01,0.00000e+00,0.00000e+00,5.96191e-01,4.03320e-01,1.00000e+00,4.58005e+00,3.32927e+00,5.662234252960575,1022.49
B***,20250225,16,0.19140704118842636,False,2025-02-25 16:00:00,2.4992486366101185,25.920076359680028,234.88151511088392,1.0,493.554,140.934,6.477020264,-0.958007813,59.0375,0.0,0.0,0.140625,0.50293,0.96875,4.95066,3.69674,6.178586006,1022.47998
B***,20250225,17,0.1085076008830616,False,2025-02-25 17:00:00,1.7290729514454959,15.434934237850523,246.09728056419857,2.0,2.43670e+02,1.48194e+02,5.516999999999996,0.25499999999999545,6.87461e+01,0.00000e+00,0.00000e+00,5.24384e-01,2.19238e-01,1.00000e+00,4.51935e+00,3.18327e+00,5.527904875755371,1022.53
B***,20250225,17,0.1085076008830616,False,2025-02-25 17:00:00,1.7290729514454959,15.434934237850523,246.09728056419857,1.0,305.427,117.89,5.852020264,-0.048980713,65.8153,0.0,0.0,0.237305,0.4375,0.953125,4.71948,3.69415,5.993349075,1022.340027
B***,20250225,18,0.046665918530295225,False,2025-02-25 18:00:00,0.8064982262971037,4.054358196219106,255.7439143677263,2.0,1.16469e+02,6.15112e+01,4.617000000000019,0.9010000000000105,7.68457e+01,0.00000e+00,0.00000e+00,6.29883e-02,1.09375e-01,4.58649e-01,3.23076e+00,2.88677e+00,4.332580202431341,1022.36
